"Rsquareds","varExplained","dependents"
0.506550165623668,99.2070324360533,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500Vol_Ch", "SP500_DY", "Tbill_3month", "Tbill_6month", "CPI", "Ind_Production", "Consumer_Sentiment", "GDP_ch", "LQD_volch", "HYG_volch", "JNK_volch", "original_spreads")
0.489177423534519,99.1846103008771,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500Vol_Ch", "SP500_DY", "Fedfund_rate", "Tbill_3month", "CPI", "Ind_Production", "GDP_ch", "LQD_volch", "HYG_volch", "JNK_volch", "Price_ratio", "original_spreads")
0.485966404268107,99.2067178080889,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500Vol_Ch", "SP500_DY", "Fedfund_rate", "Tbill_3month", "Tbill_6month", "CPI", "Ind_Production", "GDP_ch", "LQD_volch", "HYG_volch", "JNK_volch", "original_spreads")
0.480004695090832,99.2494125549484,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500Vol_Ch", "SP500_DY", "Fedfund_rate", "Tbill_3month", "T10Y.T2Y", "CPI", "Ind_Production", "GDP_ch", "LQD_volch", "HYG_volch", "JNK_volch", "original_spreads")
0.472928081807999,99.1911508346904,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500Vol_Ch", "SP500_DY", "TEDspread_3mo", "Tbill_3month", "Tbill_6month", "CPI", "Ind_Production", "GDP_ch", "LQD_volch", "HYG_volch", "JNK_volch", "original_spreads")
0.470843149601701,99.2253819050875,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500Vol_Ch", "SP500_DY", "Tbill_3month", "CPI", "Ind_Production", "Consumer_Sentiment", "GDP_ch", "LQD_volch", "HYG_volch", "JNK_volch", "Price_ratio", "original_spreads")
0.470301602595177,99.2295034089463,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500Vol_Ch", "SP500_DY", "Tbill_3month", "Tbill_6month", "CPI", "Ind_Production", "Consumer_Sentiment", "GDP_ch", "LQD_volch", "HYG_volch", "Price_ratio", "original_spreads")
0.466991130669236,99.2018202490836,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500Vol_Ch", "SP500_DY", "Tbill_3month", "Tbill_6month", "T10Y.T2Y", "CPI", "Ind_Production", "GDP_ch", "HYG_volch", "JNK_volch", "Price_ratio", "original_spreads")
0.460417781422962,99.2104550581707,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500Vol_Ch", "SP500_DY", "Tbill_6month", "T10Y.T2Y", "CPI", "Ind_Production", "GDP_ch", "LQD_volch", "HYG_volch", "JNK_volch", "Price_ratio", "original_spreads")
0.456754444122717,99.1813486486848,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500Vol_Ch", "SP500_DY", "Fedfund_rate", "TEDspread_3mo", "Tbill_3month", "Tbill_6month", "Ind_Production", "GDP_ch", "LQD_volch", "HYG_volch", "JNK_volch", "original_spreads")
