"Rsquareds","varExplained","dependents"
0.71937378714603,99.1454483994052,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500Vol_Ch", "SP500_DY", "CPI", "Ind_Production", "GDP_ch", "LQD_volch", "HYG_volch", "JNK_volch", "original_spreads")
0.70029394851975,99.0753889289239,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500Vol_Ch", "SP500_DY", "Tbill_3month", "CPI", "Ind_Production", "LQD_volch", "HYG_volch", "JNK_volch", "original_spreads")
0.68041940695541,99.0908589076234,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500Vol_Ch", "SP500_DY", "Tbill_6month", "CPI", "Ind_Production", "LQD_volch", "HYG_volch", "JNK_volch", "original_spreads")
0.67682636841446,99.1346762295176,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500Vol_Ch", "SP500_DY", "Tbill_3month", "Tbill_6month", "CPI", "Ind_Production", "HYG_volch", "JNK_volch", "original_spreads")
0.671501151057941,99.2005896916044,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500_DY", "Tbill_3month", "CPI", "Ind_Production", "GDP_ch", "LQD_volch", "HYG_volch", "JNK_volch", "original_spreads")
0.666514834178708,99.1857659773619,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Vol_Ch", "SP500_DY", "Tbill_6month", "CPI", "Ind_Production", "GDP_ch", "LQD_volch", "HYG_volch", "JNK_volch", "original_spreads")
0.664033704611733,99.1051710127807,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500Vol_Ch", "SP500_DY", "Tbill_3month", "Ind_Production", "GDP_ch", "LQD_volch", "HYG_volch", "JNK_volch", "original_spreads")
0.662739227627248,99.1284702947787,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500Vol_Ch", "SP500_DY", "Tbill_6month", "Ind_Production", "GDP_ch", "LQD_volch", "HYG_volch", "JNK_volch", "original_spreads")
0.652746298599501,99.1972487141831,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500Vol_Ch", "SP500_DY", "Tbill_6month", "CPI", "Ind_Production", "GDP_ch", "LQD_volch", "JNK_volch", "original_spreads")
0.652519274314399,99.1768302259661,c("CDX.IG_5Y", "HYOAS_Spreads", "SP500Ch", "SP500Vol_Ch", "SP500_DY", "Tbill_3month", "CPI", "Ind_Production", "GDP_ch", "HYG_volch", "JNK_volch", "original_spreads")
